images,words,match,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,train_instr.started,instr_text.started,instr_resp.started,train_instr.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,train_ready.started,text.started,exit_resp.started,train_ready.stopped,exit_resp.keys,exit_resp.rt,exit_resp.duration,fix.started,text_2.started,text_2.stopped,fix.stopped,image_1.started,image_train.started,image_1.stopped,word_1.started,word_train.started,word_train.stopped,word_1.stopped,blank.started,blank_interval.started,blank_interval.stopped,blank.stopped,resp.started,text_3.started,key_resp.started,resp.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,match_key,mismatch_key,allowed_keys_list,expStart,
,,,,,,,,,,,,,,,0.014418900000237045,0.030369800000698888,0.030369800000698888,0.6854075999999623,space,0.6366537000012613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-06-19_11h06.18.967,0.0 train_func,2024.2.4,59.902981131560246,2,1,"['2', '1']",2025-06-19 11h06.25.868148 -0400,
,,,,,,,,,,,,,,,,,,,,,,0.685447199999544,0.696295800000371,0.696295800000371,1.2987804000003962,space,0.5888315000011062,None,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-06-19_11h06.18.967,0.0 train_func,2024.2.4,59.902981131560246,2,1,"['2', '1']",2025-06-19 11h06.25.868148 -0400,
stimuli/training_2.png,valise,match,0,0,0,2,0.7532590999999229,None,0,0,0,17,1.3130240000009508,,,,,,,,,,,,,,,,1.303148599999986,1.3130240000009508,2.0458116000008886,1.7983031000003393,2.0311946000001626,2.0458116000008886,3.798986600000717,3.800724700000501,3.8130724000002374,5.812782900000457,5.798549799999819,5.798587299999781,5.812782900000457,6.812516800000594,6.798312099999748,6.803418100000272,6.812516800000594,6.812516800000594,7.598279600000751,2,0.7532590999999229,None,sub-003,001,2025-06-19_11h06.18.967,0.0 train_func,2024.2.4,59.902981131560246,2,1,"['2', '1']",2025-06-19 11h06.25.868148 -0400,
stimuli/training_2.png,amande,n_match,1,1,0,1,2.582794699999795,None,0,1,1,8,7.612666500001069,,,,,,,,,,,,,,,,7.598394599999665,7.612666500001069,,8.098400599999877,8.20973690000028,8.230664000000615,10.115057900000465,10.116559300000517,10.129407100001117,,12.11527820000083,12.115314799999396,12.129503399999521,13.32947989999957,13.315151500000866,13.315197199999602,13.32947989999957,13.32947989999957,15.931528600000092,1,2.582794699999795,None,sub-003,001,2025-06-19_11h06.18.967,0.0 train_func,2024.2.4,59.902981131560246,2,1,"['2', '1']",2025-06-19 11h06.25.868148 -0400,
stimuli/training_1.png,valise,n_match,2,2,0,1,1.161836699999185,None,0,2,2,4,15.945738899999924,,,,,,,,,,,,,,,,15.931643199999598,15.945738899999924,16.56307410000045,16.431438600000547,16.54751860000033,16.56307410000045,18.447941500000525,18.44944570000007,18.462345500000083,,20.447564600000987,20.447595999999976,20.462365900000805,22.162239000001136,22.14831090000007,22.1483616000005,22.162239000001136,22.162239000001136,23.347969000000376,1,1.161836699999185,None,sub-003,001,2025-06-19_11h06.18.967,0.0 train_func,2024.2.4,59.902981131560246,2,1,"['2', '1']",2025-06-19 11h06.25.868148 -0400,
stimuli/training_2.png,amande,n_match,3,3,0,,,,0,3,3,16,23.36227990000043,,,,,,,,,,,,,,,,23.34808460000022,23.36227990000043,23.980290999999852,23.848135199999888,23.962282200000118,23.980290999999852,,,,,,,,,,,,,,,,,,,,,,,,,,,
