image_file,presented_word,is_match,blank_duration,iti_duration,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,finish_time.keys,inside_loop_trials.thisRepN,inside_loop_trials.thisTrialN,inside_loop_trials.thisN,inside_loop_trials.thisIndex,thisRow.t,notes,setup_experiment.started,instr_text.started,instr_resp.started,setup_experiment.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,start_eeg.started,text_2.started,key_resp_3.started,start_eeg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,load_images.started,text_3.started,preload_current_image_2.started,load_images.stopped,fixation_2.started,fixation.started,fixation_2.stopped,trials_image.started,stim_image.started,stim_image.stopped,trials_image.stopped,trials_word.started,stim_word.started,stim_word.stopped,trials_word.stopped,blank.started,blank_interval.started,blank_interval.stopped,blank.stopped,response.started,key_resp.started,text.started,response.stopped,inside_loop_trials.key_resp.keys,inside_loop_trials.key_resp.corr,inside_loop_trials.key_resp.rt,inside_loop_trials.key_resp.duration,image_presented,word_presented,is_match_condition,response_given,response_correct,response_rt,feedback_message_to_show,show_feedback_flag_value,feedback_routine.started,feedback_routine.stopped,iti_routine.started,iti_fixation.started,iti_fixation.stopped,iti_routine.stopped,break_2.started,break_2.stopped,inside_loop_trials.finish_time.keys,feedback_text_display.started,participant,session,date,expName,psychopyVersion,frameRate,match_key,mismatch_key,allowed_keys_list,expStart,
,,,,,,,,,,,,,,,,,,,,0.014694300014525652,0.02927169995382428,0.02927169995382428,0.7682973999762908,space,0.7311390000395477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,001,2025-06-16_10h00.54.687,FunctionalLocalizer,2024.2.4,60.19266466253793,2,1,"['2', '1']",2025-06-16 10h00.59.459208 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768334100022912,0.7793708000099286,0.7793708000099286,1.3653744999319315,space,0.5780768000986427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,001,2025-06-16_10h00.54.687,FunctionalLocalizer,2024.2.4,60.19266466253793,2,1,"['2', '1']",2025-06-16 10h00.59.459208 -0400,
stimuli/ciseau.png,zèbre,mismatch,1.86,1.43,1,0,0,0,1,1,0.7414453999372199,None,None,0,0,0,0,1.395874400041066,,,,,,,,,,,,,,,,1.387101799948141,1.395874400041066,0.021725800004787743,1.8810431000310928,1.8810699000023305,1.8967348999576643,2.3654518999392167,2.365476700011641,2.3802792000351474,3.3799527999944985,3.365976699977182,3.3660029999446124,3.3799527999944985,4.380132699967362,4.366123799933121,4.366157399956137,4.380132699967362,6.1796390999807045,6.165650699986145,6.173868499929085,6.1796390999807045,6.1796390999807045,6.932621999992989,1,1,0.7414453999372199,None,stimuli/ciseau.png,zèbre,mismatch,1,1,0.7414453999372199,,False,6.932700200006366,6.932717600022443,6.932736299932003,6.946524000028148,8.379768799990416,8.365755200036801,8.365781500004232,8.36580759997014,None,,sub-005,001,2025-06-16_10h00.54.687,FunctionalLocalizer,2024.2.4,60.19266466253793,2,1,"['2', '1']",2025-06-16 10h00.59.459208 -0400,
stimuli/banane.png,face,mismatch,1.74,1.36,1,1,1,0,,,,,,0,1,1,1,8.379768799990416,,,,,,,,,,,,,,,,8.365920400014147,8.379768799990416,0.0001086000120267272,8.882699099951424,8.882735299994238,8.896508899983019,9.38193459995091,9.381960800033994,9.396666800021194,10.396417399984784,10.382538700010628,10.382563899969682,10.396417399984784,11.396393200033344,11.382266200031154,11.38230009994004,11.396393200033344,13.296442599967122,13.282383700017817,13.28243050002493,13.296442599967122,13.296442599967122,13.432273000013083,2,0,0.11947090004105121,None,stimuli/banane.png,face,mismatch,2,0,0.11947090004105121,Mauvaise réponse,True,13.436039699940011,,,,,,,,,13.446054799947888,,,,,,,,,,,
